experiment,prompt,profile_name,generated_text,generation_idx,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,perplexity,rouge_l,entropy,prompt_category,semantic_activation_empathy,condition
phase1,Create a dialogue between the sun and the moon.,high_dopamine,"Create a dialogue between the sun and the moon.

After completing ""The Star Wars Fan Club"" (Alfred's version), use a command to reveal the sun to Darth Vader. Using the key will reveal the Imperial fleet and Leia.

After entering ""The Empire: Empire Strikes Back"" (and activating the console-pad-",2,49,0.7551020408163265,0.9583333333333334,1.0,0.0,0.0,0.5,24.35406875610352,0.3,4.307034969329834,,,
phase1,Create a dialogue between the sun and the moon.,high_dopamine,Create a dialogue between the sun and the moon. The sun's shadow turns blue before it starts illuminating our planet's surface. A solar eclipse is also observed at night.,3,29,0.896551724137931,1.0,1.0,0.0,0.0,0.1,21.840747833251957,0.45,4.391941070556641,,,
phase1,Create a dialogue between the sun and the moon.,high_dopamine,"Create a dialogue between the sun and the moon. A number of these choices include the option to change your name to ""Owen,"" or to give all three stars names of same sex, depending on your own unique needs.

The ability to share ideas can mean you could share ideas online in some of the easiest ways, just by tapping """,4,61,0.7868852459016393,0.9833333333333332,1.0,0.0,0.165625,0.703125,29.529754638671875,0.2608695652173913,4.184097766876221,,,
phase1,Create a dialogue between the sun and the moon.,high_cortisol,"Create a dialogue between the sun and the moon.

The sun will glow before your eyes. This is like the way we see the moon when you are sleeping. If the sun goes down, it will burn off your hair and the eyes will become cold, and that will be very embarrassing for you.
 (L.A., October 17",0,57,0.7543859649122807,0.9464285714285714,1.0,0.0,-0.1851851851851852,0.5296296296296297,17.638681411743164,0.2686567164179104,3.8801565170288086,,,
phase1,Create a dialogue between the sun and the moon.,high_cortisol,"Create a dialogue between the sun and the moon.

(The Sun's image of itself is not aligned with the sun.)

This is the first time this has been done with all the colors used in the game. The final result, of course, is completely different. For instance, when you press E in conjunction with any other function",1,57,0.7719298245614035,1.0,1.0,0.0,-0.055,0.5416666666666667,15.24897575378418,0.2686567164179104,4.1731038093566895,,,
phase1,Create a dialogue between the sun and the moon.,high_cortisol,"Create a dialogue between the sun and the moon. And when that conversation happens, the sun will return to its usual position in all celestial bodies, including the moon, as well as all the planets in the heavens.

The Sun, the moon and other celestial bodies will then be aligned according to the same laws that govern the human race, according",2,61,0.6721311475409836,0.9833333333333332,1.0,0.0,-0.09375,0.2125,10.153794288635254,0.2571428571428572,3.6957554817199703,,,
phase1,Create a dialogue between the sun and the moon.,high_cortisol,"Create a dialogue between the sun and the moon. This can be done by simply placing the text ""Ahem"" into the text field. You can change the text to something like ""Aahhh..."" for the actual moonlit part of the scene. The text field is placed between two lines in the text. This is where a short dialogue is",3,58,0.6896551724137931,0.9473684210526316,1.0,0.0,0.0,0.2523809523809524,14.965140342712402,0.2686567164179104,4.294934272766113,,,
phase1,Create a dialogue between the sun and the moon.,high_cortisol,"Create a dialogue between the sun and the moon. The moon and the sun, with their bright red stripes, glow in the moonlight. (Walden and Ellington, 1983) The sun is always visible to the moon, and is thus visible to us. So if we had a large moon and a large earth, we would see",4,55,0.6545454545454545,0.9074074074074074,1.0,0.0,0.2821428571428571,0.4142857142857142,13.349339485168455,0.28125,4.130643367767334,,,
phase1,Create a dialogue between the sun and the moon.,high_oxytocin,"Create a dialogue between the sun and the moon. When you cast this spell in a party room, the sun will appear as the light is reflecting off. The moon and star will be moving in circles together. The sun will not appear as the lights reflect off each other. The sun will always show as a visible sign (in a place of dark",0,64,0.671875,0.8888888888888888,0.9516129032258064,0.0483870967741935,0.0416666666666666,0.4916666666666667,15.637847900390623,0.2465753424657534,3.7534468173980713,,,
phase1,Create a dialogue between the sun and the moon.,high_oxytocin,"Create a dialogue between the sun and the moon.

Preliminary Design

The concept for my designs is simple and straightforward. I aim to help young people get involved in the creative field with their parents by making them aware of how a wide range of themes and themes from all different faiths and faiths affect their daily lives.

To",1,59,0.7966101694915254,1.0,1.0,0.0,0.140625,0.4227678571428571,16.417137145996094,0.2647058823529412,3.875927686691284,,,
phase1,Create a dialogue between the sun and the moon.,high_oxytocin,"Create a dialogue between the sun and the moon. You must tell her what to do and what to do not-or never tell her, to stop talking and not do anything. Once she has a good thought, you will then have your conversation for 2 more minutes. When that ends, you will be instructed to leave the scene. Be as calm",2,61,0.7377049180327869,0.95,0.9830508474576272,0.0169491525423728,0.5,0.6166666666666667,19.979389190673828,0.2535211267605634,3.852805852890015,,,
phase1,Create a dialogue between the sun and the moon.,high_oxytocin,"Create a dialogue between the sun and the moon.

In this case, for a full conversation about all things climate or weather, one might think that the following question comes from a user named Robert. What about your background? Do you feel you have a greater understanding of what a greenhouse effect should look like or is that something you need to be",3,63,0.8095238095238095,1.0,1.0,0.0,0.2833333333333333,0.3833333333333333,22.100719451904297,0.25,4.1010613441467285,,,
phase1,Create a dialogue between the sun and the moon.,high_oxytocin,"Create a dialogue between the sun and the moon.

Reverse, add the sun, moon, earth and the earthlings.

Create a dialogue between the sun and the moon. Expand/Rotate the characters.

Add/Edit the sky and a number.

Make a dialogue between the moon and the sun.",4,45,0.4888888888888889,0.7045454545454546,0.7906976744186046,0.2093023255813954,0.0,0.0,9.764154434204102,0.3214285714285714,3.5846779346466064,,,
phase1,Create a dialogue between the sun and the moon.,high_adrenaline,"Create a dialogue between the sun and the moon. In this example, you use the following two characters:

""The Sun""

You say ""The Sun"" to the character in your dialogue, and it says:

""This is the Sun.""

The character that says ""the sun"" does not know what you're",0,48,0.7291666666666666,0.9361702127659576,1.0,0.0,0.0,0.1,8.47002124786377,0.3103448275862069,3.7419023513793945,,,
phase1,Create a dialogue between the sun and the moon.,high_adrenaline,"Create a dialogue between the sun and the moon. You can use either the sun or the moon (if you already have them in your game) to talk to the player. This dialogue will be triggered at the beginning, or at the end, when the player is looking for a place to rest or escape.

The sun will be on your",1,61,0.6557377049180327,0.9333333333333332,1.0,0.0,-0.4,0.4,9.976205825805664,0.2571428571428572,3.798238277435303,,,
phase1,Create a dialogue between the sun and the moon.,high_adrenaline,"Create a dialogue between the sun and the moon.

(The sun and moon are seen with their eyes fixed on a rock.)

(The sun and moon are seen with their eyes fixed on a rock.)

A little while later they come to the shore and look out at the sun.

(The sun and moon look",2,55,0.5272727272727272,0.7037037037037037,0.7547169811320755,0.2452830188679244,0.003125,0.225,6.728391170501709,0.28125,3.3067374229431152,,,
phase1,Create a dialogue between the sun and the moon.,high_adrenaline,"Create a dialogue between the sun and the moon. This dialogue will be used as part of your mission.

Quest Requirements

You can only get a quest quest from the main menu.",3,32,0.8125,1.0,1.0,0.0,0.0833333333333333,0.6666666666666666,13.998175621032717,0.4390243902439024,4.1913580894470215,,,
phase1,Create a dialogue between the sun and the moon.,high_adrenaline,"Create a dialogue between the sun and the moon.


If I had to choose, I'd choose ""I don't want to get married, I want to get married,"" because I wouldn't feel like I have an obligation to be the man I was. I'd like someone to tell me if they want to get married, to tell me",4,57,0.6140350877192983,0.875,0.9272727272727272,0.0727272727272727,0.25,0.25,9.898964881896973,0.2571428571428572,3.415834426879883,,,
